Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Weight (kg)
Poodle,Small,Male,9.0,Neutered,Active,3.0,13.0,2.0,2.0,4.54
Doberman,Large,Male,12.0,Spayed,,5.0,11.0,2.0,3.0,21.77
Great Dane,Large,Male,,Spayed,,0.0,8.0,1.0,1.0,11.79
Great Dane,Large,Male,7.0,Spayed,Active,3.0,9.0,2.0,3.0,
German Shepherd,Large,Female,8.0,Spayed,Very Active,4.0,12.0,1.0,0.0,17.24
Chihuahua,Small,Male,3.0,,,4.0,10.0,3.0,1.0,21.32
Dachshund,,Female,1.0,Neutered,Active,2.0,12.0,3.0,0.0,14.51
Labrador Retriever,Large,Male,2.0,Neutered,Moderate,1.0,,1.0,1.0,34.02
Bulldog,Medium,Female,5.0,,Active,1.0,10.0,,2.0,32.21
Yorkshire Terrier,Small,Female,8.0,,Very Active,0.0,11.0,1.0,1.0,24.49
German Shepherd,Large,Male,7.0,Spayed,Active,1.0,12.0,2.0,1.0,27.22
Rottweiler,Large,Male,7.0,Spayed,Moderate,4.0,12.0,2.0,0.0,16.78
Doberman,Large,Male,11.0,Spayed,Very Active,2.0,11.0,,3.0,26.31
Dachshund,Small,Male,8.0,,Very Active,2.0,10.0,2.0,0.0,24.49
Poodle,Small,Female,13.0,Spayed,Moderate,1.0,12.0,1.0,1.0,8.62
Boxer,Medium,Female,8.0,Neutered,Active,1.0,14.0,3.0,,27.67
Doberman,Large,Female,11.0,Neutered,Low,4.0,11.0,0.0,1.0,33.57
Siberian Husky,Medium,Male,3.0,,,2.0,9.0,0.0,1.0,20.87
Siberian Husky,Medium,Female,5.0,,Low,0.0,8.0,1.0,1.0,32.21
Labrador Retriever,Large,Male,9.0,Neutered,Low,0.0,14.0,,4.0,12.25
Great Dane,Large,Female,11.0,Spayed,Very Active,3.0,12.0,3.0,0.0,19.5
Beagle,Small,Male,12.0,Neutered,Very Active,1.0,10.0,1.0,2.0,33.11
Boxer,Medium,Male,4.0,Neutered,Active,2.0,13.0,2.0,0.0,27.67
Boxer,Medium,Female,4.0,,Very Active,4.0,10.0,0.0,0.0,14.06
Doberman,Large,Male,8.0,Neutered,Very Active,4.0,10.0,1.0,2.0,23.13
Boxer,Medium,Male,8.0,Spayed,Active,2.0,12.0,2.0,1.0,26.76
Chihuahua,Small,Female,6.0,Neutered,,3.0,11.0,1.0,2.0,36.74
Boxer,Medium,,4.0,,,3.0,8.0,,2.0,30.39
Labrador Retriever,Large,Male,3.0,Spayed,,3.0,13.0,3.0,0.0,27.22
Australian Shepherd,Medium,Male,11.0,Neutered,Active,3.0,12.0,0.0,4.0,14.51
Bulldog,Medium,Female,,Spayed,Active,4.0,11.0,2.0,4.0,23.13
Dachshund,Small,Female,4.0,Neutered,Moderate,4.0,13.0,,0.0,17.24
Australian Shepherd,Medium,Male,8.0,Spayed,Very Active,4.0,8.0,3.0,0.0,30.84
Beagle,Small,Male,13.0,Spayed,Very Active,3.0,12.0,2.0,2.0,16.78
Golden Retriever,Large,Male,6.0,Spayed,Very Active,0.0,10.0,1.0,2.0,24.95
German Shepherd,Large,Female,5.0,Spayed,Very Active,2.0,10.0,3.0,1.0,11.34
Australian Shepherd,Medium,Female,4.0,,Active,3.0,11.0,4.0,1.0,15.88
Great Dane,Large,Male,6.0,Spayed,Moderate,2.0,11.0,0.0,1.0,14.51
Poodle,Small,Female,12.0,Neutered,Moderate,2.0,11.0,0.0,0.0,19.96
Yorkshire Terrier,Small,Male,12.0,Neutered,Low,0.0,14.0,1.0,2.0,29.94
Bulldog,Medium,Male,11.0,Neutered,Moderate,3.0,10.0,3.0,1.0,23.59
Golden Retriever,Large,Male,1.0,Spayed,,2.0,10.0,0.0,1.0,22.68
Boxer,Medium,Female,12.0,Neutered,,1.0,13.0,2.0,3.0,28.12
Rottweiler,Large,Male,9.0,Neutered,Very Active,5.0,12.0,1.0,1.0,18.14
Great Dane,Large,Female,3.0,Spayed,Active,3.0,12.0,1.0,4.0,31.3
German Shepherd,Large,Male,6.0,Spayed,Very Active,5.0,10.0,1.0,3.0,22.23
Australian Shepherd,Medium,Female,6.0,,Active,5.0,9.0,1.0,1.0,25.4
Beagle,Small,Male,9.0,Neutered,Very Active,4.0,,1.0,2.0,25.85
Rottweiler,Large,Male,6.0,,,2.0,9.0,2.0,1.0,16.33
Chihuahua,Small,Female,10.0,Spayed,Very Active,3.0,12.0,2.0,4.0,34.47
Chihuahua,Small,Male,12.0,Neutered,,1.0,11.0,2.0,4.0,20.41
Poodle,Small,Male,5.0,Spayed,Very Active,1.0,12.0,2.0,0.0,33.11
Rottweiler,Large,Female,7.0,Neutered,Low,1.0,12.0,1.0,2.0,17.69
Beagle,Small,Male,9.0,Neutered,,4.0,11.0,,3.0,21.32
Yorkshire Terrier,Small,Male,7.0,,Very Active,1.0,13.0,0.0,1.0,4.99
German Shepherd,Large,Male,11.0,Spayed,Very Active,2.0,13.0,0.0,4.0,24.04
Dachshund,Small,Female,8.0,,Active,5.0,12.0,0.0,2.0,13.61
Beagle,Small,Female,5.0,,Very Active,3.0,12.0,0.0,3.0,11.34
Chihuahua,Small,Female,5.0,,Low,3.0,9.0,2.0,1.0,24.49
Siberian Husky,Medium,Male,,Spayed,Low,5.0,10.0,2.0,1.0,29.03
Great Dane,Large,Male,1.0,Neutered,,0.0,10.0,2.0,1.0,14.51
Dachshund,Small,Female,4.0,Neutered,Active,2.0,12.0,2.0,1.0,17.69
Rottweiler,Large,Female,11.0,,Moderate,2.0,9.0,1.0,3.0,26.31
Australian Shepherd,Medium,Female,7.0,Spayed,,2.0,11.0,3.0,2.0,21.77
Poodle,Small,Male,7.0,Spayed,Very Active,1.0,,2.0,1.0,23.59
Australian Shepherd,,Female,12.0,,Active,5.0,12.0,2.0,0.0,14.51
Poodle,Small,Male,3.0,Spayed,Low,2.0,11.0,0.0,3.0,22.68
Great Dane,Large,Female,10.0,Neutered,Active,0.0,11.0,1.0,1.0,16.33
Golden Retriever,Large,Female,5.0,Spayed,Active,2.0,12.0,2.0,3.0,15.88
Boxer,Medium,Female,12.0,Neutered,Very Active,4.0,8.0,3.0,1.0,33.11
Beagle,Small,Male,5.0,,Active,3.0,13.0,3.0,0.0,23.59
Beagle,Small,Female,5.0,Spayed,Very Active,2.0,13.0,1.0,0.0,26.31
German Shepherd,Large,Female,1.0,Spayed,Low,3.0,11.0,0.0,2.0,21.77
Beagle,Small,Male,10.0,Neutered,Moderate,2.0,12.0,0.0,1.0,28.12
Beagle,Small,Male,7.0,Neutered,,4.0,11.0,1.0,4.0,25.4
Labrador Retriever,Large,Male,12.0,Neutered,Active,1.0,12.0,2.0,3.0,35.38
Golden Retriever,Large,Male,3.0,Neutered,Active,5.0,14.0,2.0,1.0,16.33
Siberian Husky,,Male,13.0,Spayed,Active,4.0,9.0,2.0,1.0,17.69
Rottweiler,Large,Female,4.0,Spayed,Active,4.0,10.0,2.0,1.0,29.94
Siberian Husky,Medium,Female,7.0,,Low,2.0,8.0,2.0,0.0,30.84
Dachshund,Small,Male,,Spayed,Active,3.0,9.0,1.0,0.0,25.4
German Shepherd,Large,Male,3.0,Spayed,Low,6.0,9.0,1.0,0.0,26.76
Dachshund,Small,Male,13.0,Neutered,Active,2.0,13.0,2.0,1.0,31.3
Golden Retriever,Large,Male,3.0,Neutered,Active,1.0,12.0,2.0,4.0,32.21
Great Dane,Large,Female,2.0,Spayed,,0.0,10.0,1.0,1.0,21.32
Doberman,Large,Female,13.0,,Very Active,3.0,10.0,2.0,4.0,28.12
Beagle,Small,Female,5.0,,Moderate,2.0,10.0,0.0,4.0,16.33
Poodle,Small,Male,7.0,Neutered,,3.0,10.0,1.0,1.0,24.04
,Large,Male,3.0,Neutered,Active,2.0,12.0,2.0,0.0,21.77
Rottweiler,Large,Male,3.0,Spayed,Moderate,2.0,12.0,,1.0,12.7
,Medium,Male,3.0,,Low,1.0,11.0,1.0,1.0,31.75
Dachshund,Small,Female,3.0,Spayed,Active,0.0,10.0,3.0,2.0,21.77
Doberman,Large,Female,9.0,Neutered,Very Active,2.0,11.0,1.0,0.0,24.95
Golden Retriever,Large,Male,12.0,Spayed,Active,3.0,9.0,2.0,0.0,
Chihuahua,Small,Male,4.0,Neutered,Very Active,3.0,11.0,1.0,2.0,16.33
Great Dane,Large,Male,7.0,,Active,4.0,10.0,2.0,0.0,15.42
Chihuahua,Small,Female,13.0,Neutered,Very Active,5.0,8.0,3.0,3.0,17.24
,Medium,Male,7.0,Spayed,,2.0,11.0,3.0,0.0,21.32
Poodle,Small,Female,7.0,Spayed,Active,2.0,8.0,1.0,3.0,34.93
Australian Shepherd,Medium,Female,9.0,,Active,1.0,14.0,1.0,0.0,11.34
Great Dane,Large,Male,5.0,Spayed,Active,2.0,13.0,2.0,2.0,18.6
Boxer,Medium,Female,9.0,Spayed,Active,6.0,9.0,1.0,1.0,31.75
Great Dane,Large,Male,3.0,Spayed,Low,3.0,10.0,1.0,1.0,23.59
Poodle,Small,Male,7.0,,Active,2.0,12.0,1.0,2.0,22.23
Poodle,Small,Male,13.0,Spayed,Very Active,5.0,12.0,2.0,0.0,
Australian Shepherd,Medium,Female,5.0,Neutered,Active,4.0,12.0,1.0,1.0,24.04
Dachshund,Small,Female,8.0,Spayed,,1.0,11.0,,1.0,36.74
Dachshund,Small,Female,12.0,Neutered,Active,1.0,11.0,1.0,2.0,33.57
Bulldog,Medium,Female,13.0,Spayed,Very Active,1.0,10.0,1.0,0.0,12.25
Labrador Retriever,Large,Female,4.0,,Very Active,1.0,9.0,2.0,1.0,19.5
Rottweiler,Large,Male,12.0,,Very Active,3.0,11.0,0.0,1.0,17.24
Doberman,Large,Female,6.0,Spayed,,2.0,13.0,1.0,1.0,21.32
Doberman,Large,Female,4.0,Spayed,Low,5.0,10.0,0.0,1.0,25.85
Labrador Retriever,Large,Male,12.0,,,2.0,13.0,2.0,1.0,24.04
Great Dane,Large,Female,4.0,Neutered,,1.0,,2.0,2.0,31.3
Australian Shepherd,Medium,Male,,Neutered,Very Active,3.0,10.0,0.0,4.0,17.69
Boxer,Medium,Male,7.0,,Active,4.0,12.0,1.0,1.0,21.32
Siberian Husky,Medium,Male,3.0,Spayed,Active,6.0,12.0,0.0,0.0,21.32
Doberman,,Female,,Neutered,,1.0,12.0,0.0,0.0,24.04
Golden Retriever,Large,Male,6.0,Neutered,Moderate,2.0,12.0,1.0,1.0,20.41
Boxer,Medium,Male,13.0,Neutered,Active,3.0,,0.0,1.0,29.94
Boxer,Medium,Female,4.0,Spayed,Moderate,2.0,12.0,0.0,2.0,24.04
Great Dane,Large,Male,12.0,Spayed,Active,2.0,8.0,2.0,1.0,31.3
Beagle,Small,Male,8.0,Spayed,Very Active,3.0,11.0,1.0,2.0,15.42
Great Dane,Large,Male,3.0,Neutered,Low,3.0,11.0,2.0,4.0,25.4
Doberman,Large,Male,9.0,Neutered,Very Active,3.0,12.0,2.0,1.0,13.15
Great Dane,Large,Female,2.0,,,2.0,10.0,3.0,2.0,13.61
,Medium,Female,6.0,Neutered,Moderate,3.0,12.0,2.0,3.0,14.06
Australian Shepherd,Medium,Male,9.0,Spayed,,0.0,9.0,1.0,2.0,25.85
Dachshund,Small,Female,5.0,Spayed,Low,0.0,13.0,0.0,1.0,26.76
Labrador Retriever,Large,Female,4.0,Spayed,Active,0.0,13.0,2.0,3.0,15.42
German Shepherd,Large,Female,11.0,Neutered,Low,5.0,13.0,1.0,2.0,15.88
Australian Shepherd,Medium,Male,11.0,Spayed,Active,3.0,12.0,2.0,3.0,30.84
Poodle,Small,Male,11.0,Neutered,Low,3.0,12.0,3.0,1.0,25.85
Doberman,Large,Male,10.0,Spayed,,0.0,10.0,0.0,3.0,22.23
Bulldog,Medium,Male,1.0,Neutered,Moderate,2.0,11.0,2.0,0.0,20.41
Beagle,Small,Female,6.0,Spayed,,2.0,11.0,4.0,2.0,29.94
Labrador Retriever,Large,Female,13.0,Neutered,,0.0,12.0,0.0,,25.85
Dachshund,Small,Male,4.0,Neutered,Active,5.0,11.0,1.0,2.0,25.4
Great Dane,Large,Male,9.0,Spayed,Very Active,1.0,9.0,4.0,1.0,19.05
Golden Retriever,Large,Male,12.0,Spayed,Active,6.0,9.0,3.0,2.0,27.67
,Large,Male,13.0,Neutered,Active,4.0,12.0,2.0,2.0,9.98
German Shepherd,Large,Female,8.0,,Low,3.0,,2.0,2.0,21.77
Australian Shepherd,Medium,Female,2.0,Neutered,Very Active,0.0,,2.0,1.0,14.06
Siberian Husky,Medium,Male,13.0,Spayed,,2.0,9.0,1.0,1.0,18.6
Chihuahua,Small,Female,2.0,Neutered,Moderate,1.0,12.0,0.0,1.0,18.6
Poodle,Small,Female,10.0,Spayed,Very Active,1.0,13.0,2.0,1.0,33.57
Doberman,Large,Male,13.0,Neutered,Very Active,1.0,8.0,0.0,0.0,12.25
Yorkshire Terrier,Small,Male,10.0,Neutered,,1.0,11.0,2.0,4.0,28.58
,Large,Female,5.0,,Active,1.0,12.0,1.0,3.0,26.31
Bulldog,Medium,Female,12.0,Neutered,,2.0,13.0,1.0,4.0,23.13
Great Dane,Large,Male,3.0,,,2.0,10.0,2.0,1.0,11.79
Siberian Husky,Medium,Female,1.0,Neutered,Very Active,2.0,14.0,,2.0,31.3
Poodle,Small,Female,8.0,Neutered,Moderate,2.0,13.0,3.0,1.0,18.6
Doberman,Large,Female,8.0,Spayed,Very Active,1.0,12.0,0.0,1.0,28.58
Bulldog,Medium,Male,4.0,Neutered,Active,2.0,11.0,2.0,1.0,29.48
Yorkshire Terrier,Small,Female,9.0,Spayed,Active,2.0,11.0,0.0,4.0,15.42
Rottweiler,Large,Male,2.0,,Very Active,2.0,11.0,1.0,1.0,22.23
Labrador Retriever,Large,Male,4.0,,Moderate,3.0,11.0,2.0,1.0,25.85
Rottweiler,Large,Female,6.0,Neutered,Low,3.0,13.0,0.0,0.0,20.41
Beagle,Small,Male,7.0,Neutered,Moderate,2.0,13.0,1.0,2.0,13.61
Doberman,Large,Male,4.0,Spayed,Active,0.0,10.0,1.0,0.0,14.06
Chihuahua,Small,Male,6.0,Neutered,,3.0,11.0,4.0,2.0,24.49
Labrador Retriever,Large,Male,1.0,Neutered,,1.0,9.0,2.0,0.0,31.3
Boxer,Medium,Male,9.0,Spayed,Very Active,2.0,9.0,3.0,0.0,28.58
German Shepherd,Large,,4.0,Spayed,Low,4.0,10.0,1.0,3.0,30.84
Poodle,Small,Male,2.0,,Active,1.0,12.0,1.0,1.0,16.33
German Shepherd,Large,Male,2.0,Spayed,Low,1.0,10.0,2.0,2.0,30.39
Great Dane,Large,Female,4.0,Spayed,,2.0,12.0,0.0,1.0,34.93
Chihuahua,Small,Male,7.0,,Low,3.0,9.0,2.0,0.0,18.14
German Shepherd,Large,Male,5.0,Neutered,Very Active,3.0,8.0,2.0,2.0,29.48
Rottweiler,Large,Female,6.0,Neutered,Moderate,4.0,11.0,0.0,0.0,21.77
Australian Shepherd,,Female,,Neutered,Very Active,2.0,13.0,1.0,2.0,17.69
Australian Shepherd,Medium,,5.0,Neutered,,0.0,8.0,2.0,0.0,25.4
Labrador Retriever,Large,Male,13.0,Spayed,Very Active,2.0,10.0,3.0,2.0,21.32
Boxer,Medium,Male,4.0,Spayed,Active,2.0,11.0,1.0,1.0,20.41
Great Dane,Large,Female,6.0,,,4.0,9.0,1.0,1.0,14.97
Bulldog,Medium,Female,6.0,Spayed,,0.0,10.0,1.0,1.0,23.13
Australian Shepherd,Medium,Female,2.0,Spayed,,3.0,13.0,3.0,0.0,24.49
Siberian Husky,Medium,Female,5.0,Neutered,Active,2.0,10.0,0.0,2.0,
Labrador Retriever,Large,Female,3.0,,Active,2.0,11.0,2.0,0.0,14.51
Poodle,Small,Male,2.0,Spayed,Active,4.0,11.0,2.0,1.0,15.42
Rottweiler,Large,Female,10.0,Spayed,Low,3.0,11.0,,1.0,25.4
German Shepherd,Large,Male,12.0,Spayed,Low,0.0,12.0,0.0,1.0,27.67
Labrador Retriever,Large,Male,10.0,Neutered,Active,4.0,14.0,3.0,4.0,22.23
Doberman,Large,Female,2.0,Neutered,Very Active,0.0,13.0,2.0,1.0,30.39
Bulldog,Medium,Male,10.0,Neutered,,3.0,14.0,3.0,2.0,20.87
Labrador Retriever,Large,Male,5.0,,Active,2.0,12.0,3.0,2.0,24.95
Australian Shepherd,Medium,Male,9.0,Neutered,Very Active,1.0,12.0,2.0,2.0,28.12
Chihuahua,Small,Male,7.0,,Very Active,3.0,11.0,0.0,2.0,23.13
Doberman,Large,Male,1.0,Neutered,Moderate,2.0,12.0,2.0,2.0,29.48
Labrador Retriever,,Female,,Spayed,Active,0.0,12.0,1.0,3.0,25.4
Poodle,Small,Male,2.0,Neutered,Active,5.0,12.0,2.0,,32.21
Labrador Retriever,Large,Female,2.0,,Active,5.0,8.0,0.0,1.0,23.59
Rottweiler,Large,Female,8.0,Neutered,Very Active,3.0,11.0,2.0,2.0,26.31
Labrador Retriever,Large,Male,4.0,,Low,2.0,10.0,3.0,1.0,24.04
Dachshund,Small,Female,4.0,Spayed,Low,2.0,11.0,2.0,2.0,26.76
Golden Retriever,Large,Male,6.0,Spayed,Active,2.0,9.0,1.0,1.0,29.03
Boxer,Medium,Male,9.0,Neutered,Very Active,2.0,13.0,1.0,1.0,15.88
Golden Retriever,Large,Female,7.0,Spayed,Low,0.0,12.0,0.0,1.0,16.78
Siberian Husky,Medium,Female,4.0,Neutered,Very Active,2.0,10.0,3.0,1.0,32.21
Doberman,Large,Female,3.0,Spayed,Very Active,1.0,12.0,3.0,1.0,25.4
Labrador Retriever,Large,Female,3.0,Spayed,Moderate,6.0,10.0,,0.0,
Rottweiler,Large,Female,2.0,Neutered,,2.0,12.0,1.0,2.0,18.14
Labrador Retriever,Large,Male,6.0,,Moderate,3.0,13.0,2.0,1.0,35.38
Bulldog,Medium,Female,11.0,,Active,3.0,9.0,1.0,,30.84
German Shepherd,Large,Male,9.0,Spayed,Low,4.0,12.0,1.0,3.0,13.61
Rottweiler,Large,Male,9.0,,Active,4.0,11.0,,1.0,28.58
Chihuahua,Small,Male,7.0,,Active,2.0,11.0,3.0,2.0,18.14
German Shepherd,Large,Female,4.0,Neutered,Moderate,3.0,12.0,0.0,1.0,26.31
Great Dane,Large,Male,8.0,,Moderate,3.0,11.0,0.0,0.0,19.96
Beagle,Small,Male,4.0,Spayed,,4.0,9.0,2.0,2.0,16.33
Dachshund,Small,Female,3.0,Neutered,,0.0,13.0,2.0,2.0,21.32
Bulldog,Medium,Female,7.0,,Very Active,4.0,12.0,3.0,0.0,13.15
Golden Retriever,Large,Female,12.0,,Very Active,3.0,10.0,1.0,1.0,34.02
,Large,Male,5.0,Spayed,Moderate,3.0,11.0,1.0,1.0,26.76
Doberman,Large,Male,1.0,Neutered,,2.0,9.0,1.0,1.0,26.76
Poodle,Small,Male,2.0,Spayed,Active,3.0,11.0,0.0,0.0,29.48
Beagle,Small,Male,7.0,Neutered,,0.0,13.0,2.0,2.0,28.12
Beagle,Small,Male,6.0,Spayed,Low,3.0,13.0,2.0,2.0,24.95
Yorkshire Terrier,,Male,7.0,Neutered,,2.0,11.0,2.0,4.0,30.84
Beagle,Small,Male,8.0,,Active,2.0,11.0,1.0,2.0,18.6
Bulldog,Medium,Female,4.0,Spayed,,4.0,12.0,1.0,2.0,14.06
Great Dane,Large,Female,4.0,,Moderate,5.0,11.0,2.0,2.0,19.5
Australian Shepherd,Medium,Male,,Spayed,,0.0,12.0,2.0,1.0,27.22
Bulldog,Medium,Female,7.0,Neutered,Moderate,3.0,11.0,1.0,2.0,28.58
Golden Retriever,Large,Male,7.0,Spayed,Very Active,3.0,10.0,3.0,1.0,28.12
Rottweiler,Large,Female,7.0,Spayed,Moderate,1.0,12.0,2.0,3.0,14.06
German Shepherd,Large,Male,13.0,Neutered,Moderate,4.0,10.0,3.0,1.0,24.49
Bulldog,Medium,Male,8.0,Spayed,Low,2.0,11.0,2.0,1.0,17.69
Beagle,Small,Male,,Neutered,,1.0,9.0,0.0,2.0,13.15
Yorkshire Terrier,Small,Female,7.0,Spayed,Moderate,1.0,10.0,2.0,1.0,19.96
Dachshund,Small,Male,,Spayed,Active,1.0,11.0,2.0,0.0,14.51
Beagle,Small,Male,7.0,Spayed,Very Active,2.0,10.0,2.0,1.0,28.12
Doberman,Large,Female,3.0,Neutered,,3.0,,2.0,1.0,30.39
Beagle,Small,Male,5.0,Spayed,Active,0.0,11.0,2.0,3.0,17.24
Dachshund,Small,Female,4.0,Neutered,Very Active,2.0,11.0,3.0,3.0,27.67
Australian Shepherd,Medium,Female,7.0,Neutered,Very Active,4.0,11.0,1.0,1.0,23.59
Siberian Husky,Medium,Female,8.0,,,2.0,12.0,3.0,3.0,22.68
Great Dane,Large,Female,9.0,Neutered,Very Active,3.0,10.0,3.0,0.0,33.11
Siberian Husky,Medium,Male,6.0,,Low,5.0,11.0,1.0,2.0,23.13
Doberman,Large,Female,8.0,Neutered,Low,2.0,11.0,1.0,2.0,17.69
Poodle,Small,Male,7.0,Neutered,Active,4.0,11.0,3.0,1.0,24.04
Beagle,Small,Male,1.0,Spayed,,2.0,11.0,4.0,1.0,21.32
Great Dane,,Male,10.0,,Moderate,4.0,10.0,2.0,1.0,25.4
Dachshund,Small,Female,9.0,Spayed,Moderate,2.0,11.0,3.0,1.0,24.95
Bulldog,Medium,,6.0,,,0.0,12.0,1.0,1.0,22.23
Rottweiler,,Female,8.0,Neutered,Moderate,4.0,12.0,1.0,2.0,18.6
Yorkshire Terrier,Small,Male,4.0,,Low,6.0,10.0,2.0,2.0,12.25
Beagle,Small,Female,9.0,Spayed,Very Active,2.0,10.0,1.0,1.0,23.59
Dachshund,Small,Male,12.0,Neutered,Active,,11.0,1.0,3.0,18.6
Doberman,Large,Female,7.0,Spayed,Active,2.0,12.0,3.0,2.0,30.84
Dachshund,Small,Male,1.0,Spayed,Active,2.0,12.0,3.0,4.0,20.87
Labrador Retriever,Large,Male,1.0,,Very Active,4.0,12.0,0.0,3.0,17.69
Labrador Retriever,Large,Male,,Spayed,,5.0,,2.0,3.0,31.75
Dachshund,Small,Male,4.0,,,4.0,12.0,3.0,0.0,19.5
Labrador Retriever,Large,Male,,,,4.0,12.0,0.0,4.0,28.58
Poodle,Small,Male,11.0,Neutered,Very Active,2.0,8.0,0.0,1.0,28.12
Doberman,Large,Female,8.0,Neutered,,1.0,9.0,0.0,2.0,9.07
German Shepherd,Large,Female,10.0,Spayed,Active,4.0,11.0,0.0,1.0,21.77
Beagle,Small,Female,13.0,Spayed,Moderate,1.0,10.0,1.0,3.0,28.12
Poodle,Small,Female,4.0,Spayed,Very Active,1.0,12.0,3.0,2.0,21.77
Australian Shepherd,Medium,Male,12.0,,Active,3.0,8.0,2.0,1.0,25.4
Bulldog,Medium,Female,6.0,Spayed,,2.0,13.0,2.0,2.0,19.96
Dachshund,Small,Female,12.0,,Low,1.0,11.0,1.0,2.0,35.83
Beagle,Small,Male,3.0,Neutered,Low,2.0,11.0,1.0,1.0,
Beagle,Small,Female,7.0,,Moderate,1.0,,1.0,1.0,26.76
Boxer,Medium,Female,6.0,Spayed,,0.0,9.0,2.0,1.0,18.14
Bulldog,,Male,4.0,Spayed,,1.0,9.0,1.0,1.0,22.68
Doberman,Large,Male,4.0,Spayed,,1.0,10.0,2.0,1.0,28.58
Golden Retriever,Large,Female,,Neutered,Active,4.0,9.0,1.0,1.0,23.59
Golden Retriever,Large,Male,1.0,Neutered,Low,3.0,10.0,2.0,1.0,24.95
Bulldog,Medium,Male,3.0,Neutered,Moderate,1.0,9.0,4.0,1.0,17.24
Siberian Husky,Medium,Female,6.0,Neutered,Very Active,2.0,11.0,3.0,0.0,28.58
Rottweiler,Large,Male,13.0,,Very Active,3.0,11.0,2.0,1.0,25.85
Siberian Husky,Medium,Female,8.0,Neutered,Low,2.0,10.0,2.0,1.0,29.48
Chihuahua,Small,Male,13.0,Spayed,Active,3.0,10.0,2.0,2.0,29.03
Doberman,Large,Female,2.0,Spayed,Low,2.0,13.0,3.0,3.0,24.49
Poodle,Small,Female,12.0,,Very Active,3.0,10.0,2.0,1.0,19.96
Beagle,Small,Male,5.0,Spayed,Very Active,3.0,10.0,0.0,3.0,22.23
Rottweiler,Large,Male,9.0,Spayed,Moderate,3.0,12.0,3.0,2.0,31.3
Great Dane,Large,Female,6.0,Spayed,Low,3.0,12.0,0.0,0.0,20.87
German Shepherd,Large,Female,2.0,,Active,4.0,14.0,1.0,1.0,14.51
Siberian Husky,Medium,,13.0,,Active,2.0,11.0,1.0,1.0,24.95
Rottweiler,Large,Female,9.0,Neutered,Moderate,1.0,10.0,0.0,3.0,25.4
Yorkshire Terrier,Small,Female,4.0,,,5.0,10.0,3.0,0.0,33.11
Great Dane,Large,Female,6.0,Spayed,,3.0,8.0,2.0,1.0,24.04
Dachshund,Small,Female,8.0,,Active,0.0,10.0,1.0,3.0,17.24
Great Dane,Large,Male,6.0,Spayed,Very Active,3.0,13.0,2.0,1.0,24.95
Yorkshire Terrier,Small,Female,11.0,Spayed,,2.0,11.0,2.0,2.0,18.14
Siberian Husky,Medium,Male,4.0,,Low,4.0,11.0,1.0,1.0,18.14
Dachshund,Small,Female,12.0,Spayed,Moderate,0.0,11.0,3.0,2.0,17.24
Bulldog,Medium,Male,7.0,Neutered,Active,2.0,11.0,0.0,0.0,31.3
Yorkshire Terrier,Small,Female,5.0,Neutered,Very Active,3.0,10.0,1.0,1.0,33.11
Australian Shepherd,Medium,Female,7.0,Neutered,,4.0,9.0,1.0,1.0,25.85
Golden Retriever,Large,Female,4.0,Neutered,Moderate,2.0,11.0,1.0,0.0,19.5
Poodle,Small,Female,7.0,Neutered,Very Active,0.0,14.0,2.0,1.0,21.32
Labrador Retriever,Large,Female,7.0,Spayed,Very Active,1.0,13.0,3.0,3.0,27.67
Dachshund,Small,Male,7.0,,Moderate,0.0,10.0,3.0,3.0,20.87
Great Dane,Large,Female,1.0,,Active,3.0,,1.0,1.0,20.87
Dachshund,Small,Female,6.0,,Low,4.0,10.0,0.0,4.0,17.69
Rottweiler,Large,Female,2.0,,,2.0,11.0,3.0,2.0,20.41
Doberman,Large,Female,9.0,Spayed,Low,0.0,11.0,2.0,2.0,22.23
Rottweiler,,Female,2.0,,Very Active,0.0,13.0,3.0,0.0,23.13
Dachshund,Small,Male,2.0,Neutered,Low,2.0,10.0,2.0,2.0,20.87
Yorkshire Terrier,Small,Female,11.0,Spayed,Low,2.0,10.0,2.0,0.0,25.85
German Shepherd,Large,Male,2.0,Spayed,Active,3.0,13.0,1.0,4.0,10.43
Labrador Retriever,Large,Female,5.0,Neutered,Active,2.0,10.0,2.0,3.0,32.66
Beagle,Small,Male,2.0,Neutered,Very Active,5.0,13.0,3.0,,29.94
Australian Shepherd,Medium,Female,2.0,Neutered,Moderate,3.0,12.0,1.0,1.0,37.65
Golden Retriever,Large,Female,8.0,Neutered,Active,2.0,11.0,1.0,0.0,29.48
Beagle,Small,Female,3.0,Spayed,,4.0,11.0,1.0,,28.12
Golden Retriever,Large,Female,2.0,Neutered,Active,3.0,12.0,2.0,1.0,22.68
Boxer,Medium,Female,5.0,Neutered,,1.0,12.0,1.0,0.0,19.05
Beagle,Small,Female,7.0,,Active,3.0,10.0,1.0,1.0,39.46
Beagle,Small,Male,11.0,,Low,5.0,12.0,2.0,3.0,31.3
Dachshund,Small,Female,13.0,Neutered,Active,4.0,11.0,2.0,2.0,27.22
,Large,Female,9.0,Neutered,Active,1.0,10.0,2.0,1.0,19.5
Golden Retriever,Large,Male,2.0,,Very Active,3.0,,1.0,3.0,24.95
