Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Weight (kg)
Rottweiler,Large,Female,8.0,Unknown,Very Active,1.0,11.0,0.0,3.0,54.38
Australian Shepherd,Medium,Male,10.0,Spayed,Active,4.0,11.0,0.0,2.0,21.32
Doberman,Large,Male,5.0,Unknown,Moderate,4.0,10.0,1.0,2.0,27.67
Golden Retriever,Large,Male,2.0,Unknown,Active,3.0,11.0,3.0,0.0,25.36
Siberian Husky,Medium,Male,4.0,Unknown,Low,2.0,12.0,2.0,2.0,18.6
Unknown,Large,Male,6.0,Spayed,Very Active,5.0,11.0,0.0,0.0,19.5
Siberian Husky,Medium,Female,8.0,Neutered,Active,2.0,11.0,1.0,2.0,19.05
Rottweiler,Large,Male,4.0,Spayed,Unknown,3.0,10.0,0.0,0.0,42.22
Golden Retriever,Large,Male,13.0,Neutered,Active,2.0,13.0,2.0,1.0,27.22
Dachshund,Small,Male,3.0,Spayed,Moderate,3.0,12.0,2.0,3.0,5.76
Beagle,Small,Female,7.0,Spayed,Unknown,3.0,8.0,2.0,1.0,9.37
Great Dane,Large,Female,6.0,Unknown,Active,0.0,13.0,2.0,3.0,72.5
Siberian Husky,Medium,Male,9.0,Neutered,Active,3.0,8.0,1.0,2.0,23.13
Australian Shepherd,Medium,Male,13.0,Neutered,Low,1.0,10.0,1.0,1.0,29.03
Bulldog,Medium,Female,5.0,Neutered,Very Active,4.0,12.0,0.0,2.0,19.89
Doberman,Large,Male,6.0,Spayed,Active,3.0,10.0,2.0,1.0,30.25
Siberian Husky,Medium,Female,4.0,Spayed,Active,0.0,10.0,1.0,2.0,23.55
Dachshund,Small,Female,1.0,Neutered,Very Active,4.0,10.0,1.0,2.0,8.16
German Shepherd,Large,Female,13.0,Spayed,Very Active,3.0,11.0,0.0,1.0,24.95
Beagle,Small,Female,13.0,Spayed,Active,5.0,11.0,0.0,1.0,10.91
Yorkshire Terrier,Small,Male,2.0,Neutered,Moderate,6.0,13.0,0.0,1.0,4.46
Chihuahua,Small,Female,6.0,Neutered,Low,3.0,12.0,1.0,2.0,2.95
Doberman,Large,Female,11.0,Neutered,Low,3.0,14.0,3.0,1.0,28.52
Dachshund,Small,Male,13.0,Spayed,Moderate,4.0,13.0,2.0,2.0,8.35
Bulldog,Medium,Unknown,11.0,Spayed,Active,2.0,12.0,2.0,0.0,23.6
Poodle,Small,Female,4.0,Neutered,Moderate,1.0,8.0,1.0,2.0,14.97
Poodle,Small,Male,6.0,Unknown,Very Active,2.0,9.0,1.0,1.0,20.87
Boxer,Medium,Male,1.0,Neutered,Low,3.0,11.0,1.0,4.0,29.03
Rottweiler,Large,Male,2.0,Neutered,Very Active,3.0,10.0,2.0,0.0,46.96
Bulldog,Medium,Male,1.0,Neutered,Very Active,2.0,10.0,3.0,2.0,19.96
Chihuahua,Small,Male,8.0,Neutered,Low,4.0,11.0,1.0,1.0,1.48
Yorkshire Terrier,Small,Unknown,3.0,Neutered,Low,4.0,11.0,3.0,1.0,3.18
Unknown,Small,Male,4.0,Spayed,Low,3.0,9.0,0.0,1.0,14.06
Chihuahua,Small,Female,1.0,Spayed,Very Active,1.0,11.0,2.0,1.0,3.55
Dachshund,Small,Male,5.0,Spayed,Active,5.0,10.0,3.0,0.0,5.68
Golden Retriever,Large,Female,2.0,Spayed,Very Active,4.0,10.0,1.0,2.0,32.66
Australian Shepherd,Medium,Male,12.0,Spayed,Moderate,5.0,13.0,3.0,3.0,23.13
German Shepherd,Large,Male,8.0,Spayed,Moderate,3.0,10.0,3.0,4.0,25.4
Bulldog,Medium,Male,12.0,Spayed,Very Active,3.0,12.0,1.0,3.0,23.22
Beagle,Small,Female,2.0,Neutered,Low,0.0,11.0,2.0,1.0,14.48
Siberian Husky,Medium,Male,13.0,Neutered,Very Active,3.0,9.0,1.0,0.0,16.78
Beagle,Small,Male,6.0,Unknown,Unknown,4.0,9.0,3.0,4.0,13.23
Poodle,Small,Female,5.0,Neutered,Unknown,3.0,9.0,2.0,1.0,25.4
Golden Retriever,Large,Male,5.0,Unknown,Low,1.0,12.0,0.0,1.0,33.68
Siberian Husky,Medium,Male,7.0,Spayed,Very Active,3.0,10.0,2.0,2.0,17.48
Boxer,Medium,Female,1.0,Spayed,Very Active,4.0,11.0,2.0,1.0,31.21
Australian Shepherd,Medium,Female,4.0,Spayed,Very Active,4.0,10.0,2.0,0.0,31.86
Poodle,Small,Male,3.0,Unknown,Moderate,6.0,11.0,3.0,1.0,14.97
Great Dane,Large,Female,8.0,Unknown,Unknown,1.0,12.0,2.0,0.0,50.0
Beagle,Small,Female,6.0,Unknown,Unknown,3.0,11.0,1.0,1.0,12.7
Yorkshire Terrier,Small,Male,5.0,Spayed,Very Active,3.0,11.0,3.0,1.0,4.58
Labrador Retriever,Large,Male,2.0,Unknown,Moderate,0.0,9.0,2.0,1.0,33.17
Golden Retriever,Large,Female,6.0,Spayed,Low,5.0,11.0,2.0,2.0,29.02
Great Dane,Large,Male,9.0,Spayed,Very Active,3.0,11.0,2.0,2.0,72.18
Boxer,Medium,Male,8.0,Neutered,Active,5.0,14.0,2.0,2.0,34.65
German Shepherd,Large,Male,8.0,Unknown,Very Active,4.0,11.0,2.0,1.0,25.85
Poodle,Small,Male,6.0,Spayed,Active,3.0,11.0,3.0,2.0,29.94
Great Dane,Large,Male,6.0,Neutered,Unknown,3.0,12.0,2.0,1.0,64.19
Chihuahua,Small,Male,3.0,Unknown,Active,5.0,12.0,1.0,0.0,1.8
Rottweiler,Large,Female,10.0,Neutered,Moderate,2.0,8.0,2.0,2.0,53.19
Labrador Retriever,Large,Female,13.0,Neutered,Low,1.0,11.0,2.0,1.0,28.12
Siberian Husky,Unknown,Male,3.0,Neutered,Moderate,0.0,11.0,1.0,1.0,18.14
Golden Retriever,Large,Male,5.0,Spayed,Unknown,0.0,13.0,1.0,3.0,29.28
Golden Retriever,Large,Male,5.0,Neutered,Active,3.0,12.0,2.0,1.0,27.89
Golden Retriever,Large,Male,1.0,Neutered,Unknown,5.0,10.0,2.0,4.0,33.57
Doberman,Large,Unknown,2.0,Unknown,Unknown,4.0,12.0,2.0,4.0,32.76
Australian Shepherd,Medium,Male,8.0,Spayed,Unknown,0.0,11.0,1.0,1.0,21.77
Boxer,Medium,Female,3.0,Spayed,Low,1.0,12.0,3.0,3.0,25.77
German Shepherd,Large,Male,10.0,Spayed,Unknown,0.0,11.0,1.0,2.0,23.13
German Shepherd,Large,Male,6.0,Neutered,Very Active,1.0,11.0,0.0,2.0,29.03
Siberian Husky,Medium,Female,13.0,Spayed,Active,3.0,10.0,1.0,2.0,19.96
Bulldog,Medium,Male,2.0,Spayed,Moderate,1.0,10.0,2.0,2.0,23.98
German Shepherd,Large,Female,11.0,Neutered,Low,4.0,14.0,1.0,3.0,34.89
Beagle,Small,Female,11.0,Spayed,Very Active,0.0,12.0,1.0,1.0,15.42
Australian Shepherd,Medium,Male,7.0,Unknown,Very Active,2.0,13.0,0.0,1.0,25.4
Chihuahua,Small,Female,1.0,Neutered,Active,0.0,13.0,1.0,1.0,2.13
Chihuahua,Small,Female,6.0,Spayed,Very Active,3.0,9.0,1.0,0.0,1.64
Chihuahua,Small,Male,3.0,Neutered,Unknown,3.0,8.0,0.0,1.0,3.24
German Shepherd,Large,Male,8.0,Unknown,Low,2.0,10.0,2.0,3.0,39.44
Doberman,Large,Male,13.0,Unknown,Active,1.0,10.0,1.0,2.0,42.18
Rottweiler,Large,Female,8.0,Unknown,Active,5.0,12.0,1.0,0.0,40.51
Labrador Retriever,Large,Male,6.0,Neutered,Very Active,1.0,13.0,2.0,2.0,32.51
Great Dane,Large,Female,4.0,Neutered,Very Active,3.0,11.0,1.0,0.0,57.08
Boxer,Unknown,Male,6.0,Unknown,Very Active,3.0,12.0,1.0,1.0,27.22
Labrador Retriever,Large,Male,8.0,Unknown,Low,0.0,11.0,0.0,1.0,31.56
Boxer,Medium,Male,13.0,Neutered,Very Active,3.0,12.0,2.0,3.0,31.3
Doberman,Large,Female,3.0,Spayed,Active,3.0,11.0,1.0,0.0,31.66
Poodle,Small,Male,3.0,Spayed,Active,1.0,10.0,0.0,3.0,21.32
Poodle,Small,Female,12.0,Neutered,Moderate,1.0,10.0,1.0,1.0,29.03
Dachshund,Small,Male,4.0,Neutered,Very Active,1.0,10.0,2.0,0.0,7.82
Labrador Retriever,Large,Female,13.0,Unknown,Very Active,5.0,11.0,2.0,3.0,30.57
Poodle,Small,Female,3.0,Unknown,Moderate,2.0,11.0,0.0,1.0,15.42
Australian Shepherd,Medium,Male,11.0,Neutered,Very Active,1.0,10.0,2.0,0.0,22.83
Australian Shepherd,Medium,Male,7.0,Neutered,Moderate,5.0,8.0,1.0,1.0,24.95
Australian Shepherd,Medium,Male,3.0,Spayed,Active,4.0,8.0,0.0,1.0,19.5
Dachshund,Small,Male,7.0,Neutered,Low,2.0,10.0,3.0,2.0,4.76
Doberman,Large,Male,4.0,Unknown,Active,3.0,13.0,2.0,1.0,35.46
Boxer,Medium,Male,10.0,Neutered,Very Active,2.0,10.0,2.0,2.0,31.45
Unknown,Medium,Male,1.0,Spayed,Very Active,3.0,10.0,1.0,2.0,15.88
German Shepherd,Large,Male,7.0,Unknown,Very Active,5.0,11.0,3.0,1.0,37.65
Australian Shepherd,Medium,Female,10.0,Neutered,Very Active,5.0,9.0,2.0,3.0,23.33
Doberman,Large,Male,2.0,Spayed,Active,1.0,9.0,3.0,1.0,30.28
Great Dane,Large,Male,9.0,Spayed,Low,0.0,11.0,2.0,4.0,78.63
Australian Shepherd,Medium,Female,8.0,Spayed,Very Active,3.0,9.0,4.0,1.0,25.4
German Shepherd,Large,Unknown,13.0,Neutered,Active,3.0,11.0,1.0,1.0,37.13
Boxer,Medium,Male,3.0,Spayed,Moderate,2.0,8.0,2.0,1.0,27.22
German Shepherd,Large,Female,11.0,Neutered,Very Active,1.0,11.0,1.0,1.0,36.72
Poodle,Small,Female,5.0,Spayed,Unknown,3.0,13.0,2.0,4.0,13.35
Labrador Retriever,Large,Male,8.0,Unknown,Very Active,3.0,12.0,0.0,2.0,30.38
Beagle,Small,Female,4.0,Neutered,Unknown,2.0,12.0,1.0,2.0,15.0
Poodle,Small,Female,2.0,Unknown,Active,1.0,11.0,2.0,4.0,27.22
Boxer,Medium,Female,11.0,Spayed,Unknown,2.0,12.0,1.0,0.0,34.65
Beagle,Small,Male,13.0,Spayed,Very Active,1.0,10.0,2.0,2.0,13.4
German Shepherd,Large,Male,2.0,Neutered,Very Active,1.0,11.0,4.0,3.0,26.31
Siberian Husky,Medium,Male,7.0,Neutered,Low,3.0,11.0,2.0,0.0,18.14
Dachshund,Small,Male,7.0,Spayed,Active,3.0,12.0,0.0,1.0,7.64
Great Dane,Large,Female,11.0,Neutered,Unknown,3.0,10.0,2.0,1.0,59.23
Yorkshire Terrier,Small,Female,3.0,Unknown,Moderate,2.0,12.0,1.0,1.0,4.39
Great Dane,Large,Female,7.0,Unknown,Low,3.0,11.0,3.0,2.0,46.79
Beagle,Small,Female,10.0,Spayed,Low,1.0,13.0,2.0,1.0,9.47
German Shepherd,Large,Male,13.0,Neutered,Moderate,6.0,10.0,1.0,2.0,27.24
Poodle,Small,Female,3.0,Neutered,Active,1.0,12.0,0.0,4.0,24.04
Beagle,Small,Male,6.0,Spayed,Low,0.0,10.0,3.0,1.0,9.63
Dachshund,Small,Male,2.0,Unknown,Unknown,1.0,11.0,1.0,2.0,4.55
Doberman,Large,Male,11.0,Spayed,Very Active,1.0,11.0,1.0,1.0,42.25
Siberian Husky,Medium,Female,5.0,Unknown,Active,3.0,14.0,2.0,1.0,22.93
Beagle,Small,Male,5.0,Spayed,Unknown,5.0,12.0,3.0,1.0,12.5
Beagle,Small,Female,9.0,Spayed,Unknown,4.0,13.0,3.0,2.0,9.72
Chihuahua,Small,Male,8.0,Neutered,Moderate,1.0,10.0,3.0,0.0,2.06
Rottweiler,Large,Male,3.0,Unknown,Unknown,2.0,13.0,2.0,4.0,38.01
Bulldog,Medium,Unknown,10.0,Neutered,Very Active,4.0,11.0,1.0,2.0,20.37
Doberman,Large,Female,4.0,Unknown,Unknown,4.0,12.0,0.0,2.0,38.04
Yorkshire Terrier,Small,Female,12.0,Spayed,Active,3.0,13.0,2.0,1.0,4.22
Labrador Retriever,Large,Unknown,12.0,Unknown,Active,3.0,11.0,2.0,1.0,31.21
Great Dane,Large,Female,8.0,Unknown,Very Active,4.0,9.0,1.0,1.0,52.2
Poodle,Small,Male,6.0,Unknown,Unknown,1.0,9.0,2.0,2.0,24.04
Boxer,Medium,Female,5.0,Spayed,Unknown,3.0,12.0,0.0,2.0,28.26
Doberman,Unknown,Male,11.0,Unknown,Very Active,4.0,9.0,1.0,2.0,34.66
Labrador Retriever,Large,Female,3.0,Unknown,Moderate,2.0,11.0,1.0,2.0,27.0
Bulldog,Medium,Male,3.0,Spayed,Moderate,3.0,13.0,2.0,0.0,20.31
Australian Shepherd,Medium,Male,8.0,Unknown,Unknown,4.0,10.0,1.0,3.0,23.13
German Shepherd,Large,Male,2.0,Neutered,Unknown,3.0,13.0,2.0,0.0,29.48
Rottweiler,Large,Female,3.0,Unknown,Very Active,3.0,12.0,1.0,3.0,48.96
Dachshund,Small,Female,3.0,Neutered,Moderate,3.0,11.0,2.0,3.0,7.71
Bulldog,Medium,Female,2.0,Spayed,Unknown,3.0,11.0,3.0,2.0,20.39
Beagle,Small,Male,8.0,Neutered,Low,4.0,11.0,2.0,1.0,15.73
Rottweiler,Large,Female,13.0,Spayed,Low,3.0,13.0,1.0,1.0,38.12
Yorkshire Terrier,Small,Male,4.0,Spayed,Low,4.0,9.0,2.0,2.0,3.69
Labrador Retriever,Large,Male,6.0,Neutered,Moderate,1.0,11.0,1.0,2.0,26.31
Australian Shepherd,Medium,Female,1.0,Spayed,Moderate,3.0,11.0,2.0,3.0,26.76
German Shepherd,Large,Female,11.0,Unknown,Very Active,1.0,13.0,2.0,3.0,23.59
Bulldog,Medium,Male,11.0,Unknown,Very Active,4.0,12.0,2.0,2.0,19.05
Dachshund,Small,Female,6.0,Spayed,Unknown,3.0,11.0,1.0,2.0,4.32
German Shepherd,Large,Female,1.0,Neutered,Unknown,2.0,11.0,0.0,1.0,25.22
Siberian Husky,Unknown,Female,6.0,Spayed,Low,4.0,10.0,3.0,1.0,18.76
Labrador Retriever,Large,Unknown,12.0,Unknown,Low,1.0,10.0,0.0,4.0,34.22
Beagle,Small,Female,10.0,Spayed,Low,0.0,11.0,2.0,1.0,14.97
Poodle,Small,Male,2.0,Neutered,Very Active,2.0,11.0,3.0,1.0,18.6
Bulldog,Medium,Male,2.0,Unknown,Very Active,6.0,11.0,0.0,1.0,24.95
Poodle,Small,Female,13.0,Neutered,Active,0.0,10.0,1.0,1.0,27.22
Poodle,Small,Male,8.0,Neutered,Unknown,3.0,11.0,2.0,1.0,16.78
Unknown,Small,Male,2.0,Unknown,Unknown,0.0,10.0,2.0,1.0,32.66
Chihuahua,Small,Male,6.0,Unknown,Active,3.0,11.0,2.0,0.0,3.87
Rottweiler,Large,Female,3.0,Unknown,Unknown,1.0,9.0,1.0,0.0,51.75
Rottweiler,Large,Male,13.0,Unknown,Very Active,4.0,12.0,2.0,1.0,40.71
Golden Retriever,Large,Female,6.0,Unknown,Very Active,4.0,12.0,2.0,1.0,29.05
Dachshund,Small,Male,7.0,Spayed,Low,3.0,10.0,3.0,3.0,4.73
Siberian Husky,Medium,Female,7.0,Unknown,Low,3.0,9.0,1.0,1.0,23.59
Great Dane,Large,Unknown,12.0,Unknown,Very Active,1.0,11.0,2.0,0.0,75.08
Poodle,Small,Female,12.0,Unknown,Low,2.0,8.0,0.0,4.0,30.84
Golden Retriever,Large,Male,12.0,Neutered,Very Active,1.0,10.0,2.0,1.0,31.39
Labrador Retriever,Large,Female,4.0,Neutered,Active,0.0,11.0,1.0,3.0,34.93
Siberian Husky,Medium,Female,1.0,Spayed,Unknown,4.0,10.0,1.0,2.0,23.13
Chihuahua,Small,Male,3.0,Unknown,Moderate,3.0,10.0,2.0,4.0,2.09
Australian Shepherd,Medium,Male,7.0,Unknown,Very Active,3.0,9.0,2.0,1.0,22.68
Rottweiler,Large,Female,10.0,Spayed,Very Active,0.0,11.0,1.0,2.0,36.5
Labrador Retriever,Large,Female,3.0,Neutered,Low,2.0,12.0,2.0,1.0,26.55
Labrador Retriever,Large,Female,8.0,Neutered,Unknown,2.0,13.0,1.0,0.0,27.16
Chihuahua,Unknown,Female,2.0,Spayed,Very Active,5.0,10.0,3.0,3.0,2.0
Australian Shepherd,Medium,Female,7.0,Spayed,Low,1.0,10.0,0.0,2.0,23.13
Rottweiler,Large,Male,7.0,Spayed,Moderate,2.0,12.0,2.0,1.0,49.96
Yorkshire Terrier,Small,Male,2.0,Neutered,Active,4.0,8.0,1.0,0.0,4.85
Australian Shepherd,Medium,Female,10.0,Unknown,Low,2.0,13.0,2.0,2.0,19.5
Doberman,Large,Male,11.0,Unknown,Very Active,3.0,11.0,2.0,2.0,28.46
Rottweiler,Large,Unknown,6.0,Neutered,Very Active,4.0,14.0,3.0,1.0,38.12
Poodle,Small,Female,9.0,Neutered,Active,3.0,9.0,2.0,0.0,21.32
Great Dane,Large,Male,1.0,Unknown,Low,0.0,12.0,3.0,2.0,69.6
Beagle,Small,Male,10.0,Unknown,Moderate,3.0,10.0,0.0,3.0,14.06
Dachshund,Small,Female,6.0,Unknown,Unknown,0.0,12.0,2.0,3.0,4.55
Chihuahua,Small,Female,3.0,Neutered,Moderate,3.0,13.0,1.0,1.0,3.8
Bulldog,Medium,Unknown,9.0,Unknown,Moderate,2.0,9.0,1.0,3.0,19.5
Labrador Retriever,Large,Female,9.0,Unknown,Active,1.0,8.0,1.0,4.0,35.11
Labrador Retriever,Large,Male,10.0,Neutered,Active,2.0,11.0,0.0,2.0,25.4
Chihuahua,Small,Female,6.0,Neutered,Unknown,2.0,10.0,2.0,1.0,3.61
Doberman,Large,Female,6.0,Spayed,Low,4.0,12.0,2.0,0.0,33.95
Dachshund,Small,Female,13.0,Spayed,Active,4.0,9.0,1.0,1.0,6.43
German Shepherd,Large,Female,8.0,Unknown,Low,5.0,10.0,0.0,2.0,22.87
Beagle,Small,Male,8.0,Neutered,Low,3.0,10.0,2.0,0.0,12.7
Australian Shepherd,Medium,Male,6.0,Neutered,Very Active,5.0,10.0,2.0,1.0,31.43
Bulldog,Medium,Male,13.0,Spayed,Unknown,3.0,12.0,0.0,1.0,20.87
Doberman,Large,Male,5.0,Neutered,Moderate,4.0,11.0,1.0,1.0,31.15
Labrador Retriever,Large,Female,4.0,Spayed,Very Active,3.0,11.0,0.0,2.0,26.76
Rottweiler,Large,Male,4.0,Unknown,Very Active,1.0,11.0,1.0,3.0,57.54
Chihuahua,Small,Female,10.0,Unknown,Unknown,4.0,13.0,1.0,2.0,2.23
Bulldog,Medium,Female,8.0,Neutered,Unknown,3.0,10.0,0.0,1.0,21.77
Golden Retriever,Large,Female,11.0,Spayed,Active,0.0,8.0,2.0,1.0,31.29
Australian Shepherd,Medium,Female,9.0,Neutered,Moderate,2.0,9.0,1.0,1.0,19.05
Rottweiler,Large,Male,4.0,Spayed,Moderate,3.0,11.0,1.0,1.0,40.32
Siberian Husky,Medium,Female,13.0,Neutered,Active,3.0,11.0,1.0,2.0,18.78
Beagle,Small,Male,10.0,Spayed,Low,0.0,10.0,0.0,2.0,11.34
Chihuahua,Small,Male,1.0,Spayed,Very Active,2.0,11.0,0.0,1.0,1.54
Great Dane,Large,Female,9.0,Spayed,Low,3.0,10.0,1.0,4.0,68.79
Australian Shepherd,Medium,Female,1.0,Neutered,Moderate,1.0,14.0,3.0,1.0,30.39
Labrador Retriever,Large,Male,12.0,Spayed,Low,0.0,9.0,0.0,1.0,30.9
Boxer,Medium,Male,13.0,Unknown,Very Active,2.0,11.0,2.0,1.0,29.83
Golden Retriever,Large,Female,4.0,Spayed,Very Active,0.0,9.0,3.0,2.0,33.06
Great Dane,Large,Female,12.0,Spayed,Active,8.0,9.0,1.0,0.0,68.49
Beagle,Small,Male,2.0,Neutered,Very Active,2.0,11.0,1.0,3.0,15.78
Siberian Husky,Medium,Male,11.0,Neutered,Active,2.0,11.0,0.0,2.0,26.31
Chihuahua,Small,Female,8.0,Spayed,Very Active,1.0,11.0,1.0,2.0,2.7
Australian Shepherd,Medium,Female,4.0,Spayed,Low,1.0,12.0,2.0,2.0,29.94
Poodle,Small,Female,4.0,Unknown,Active,4.0,12.0,1.0,1.0,20.87
Labrador Retriever,Large,Female,13.0,Unknown,Active,2.0,11.0,1.0,2.0,25.56
Rottweiler,Large,Female,8.0,Spayed,Active,3.0,10.0,2.0,4.0,35.39
German Shepherd,Large,Male,13.0,Unknown,Active,3.0,12.0,1.0,1.0,26.89
Dachshund,Small,Male,2.0,Neutered,Unknown,2.0,10.0,0.0,3.0,7.67
Golden Retriever,Large,Male,5.0,Unknown,Low,3.0,8.0,2.0,1.0,31.38
Doberman,Large,Male,3.0,Unknown,Unknown,1.0,10.0,1.0,1.0,28.56
Labrador Retriever,Large,Female,9.0,Neutered,Active,1.0,9.0,2.0,1.0,31.61
Labrador Retriever,Large,Male,6.0,Neutered,Unknown,1.0,13.0,3.0,2.0,27.22
Chihuahua,Small,Female,9.0,Unknown,Active,4.0,11.0,1.0,2.0,3.05
Yorkshire Terrier,Small,Male,6.0,Spayed,Unknown,3.0,13.0,1.0,1.0,2.77
Labrador Retriever,Large,Female,1.0,Neutered,Active,2.0,11.0,2.0,1.0,33.27
Doberman,Large,Female,4.0,Neutered,Low,4.0,12.0,4.0,2.0,29.94
Rottweiler,Large,Male,1.0,Spayed,Moderate,2.0,12.0,2.0,2.0,56.6
Chihuahua,Small,Male,6.0,Spayed,Low,2.0,12.0,0.0,1.0,1.07
Rottweiler,Large,Female,2.0,Neutered,Moderate,0.0,14.0,2.0,2.0,46.67
Boxer,Medium,Female,13.0,Unknown,Active,3.0,11.0,1.0,2.0,31.31
Great Dane,Large,Male,3.0,Neutered,Moderate,3.0,13.0,2.0,1.0,53.59
Beagle,Small,Female,6.0,Neutered,Low,2.0,14.0,4.0,3.0,15.14
Siberian Husky,Medium,Female,12.0,Spayed,Low,5.0,9.0,1.0,2.0,20.87
Poodle,Small,Unknown,12.0,Spayed,Active,1.0,10.0,3.0,1.0,16.78
Bulldog,Medium,Male,8.0,Neutered,Moderate,3.0,12.0,2.0,1.0,23.13
Rottweiler,Large,Female,8.0,Neutered,Very Active,3.0,9.0,2.0,3.0,55.38
Chihuahua,Small,Male,11.0,Unknown,Active,1.0,9.0,1.0,0.0,3.1
Doberman,Large,Female,4.0,Neutered,Unknown,1.0,14.0,0.0,0.0,40.54
Australian Shepherd,Medium,Female,2.0,Unknown,Moderate,2.0,11.0,2.0,1.0,22.68
Doberman,Large,Female,2.0,Neutered,Low,3.0,12.0,2.0,4.0,33.31
Siberian Husky,Medium,Male,9.0,Neutered,Unknown,0.0,11.0,1.0,4.0,19.5
German Shepherd,Large,Female,3.0,Neutered,Unknown,6.0,10.0,2.0,1.0,22.68
Dachshund,Small,Male,11.0,Neutered,Low,3.0,11.0,1.0,1.0,8.89
Australian Shepherd,Medium,Female,3.0,Unknown,Unknown,3.0,12.0,3.0,1.0,19.52
Australian Shepherd,Medium,Female,12.0,Spayed,Very Active,1.0,12.0,3.0,2.0,22.68
German Shepherd,Large,Male,3.0,Unknown,Unknown,2.0,11.0,1.0,2.0,36.19
Doberman,Large,Male,4.0,Unknown,Very Active,2.0,10.0,1.0,1.0,31.75
Siberian Husky,Medium,Male,10.0,Neutered,Moderate,1.0,14.0,1.0,1.0,23.31
Great Dane,Large,Female,8.0,Spayed,Very Active,2.0,13.0,4.0,2.0,52.03
German Shepherd,Large,Female,2.0,Neutered,Moderate,4.0,9.0,3.0,1.0,34.02
Siberian Husky,Medium,Female,4.0,Neutered,Moderate,3.0,11.0,3.0,1.0,19.96
Golden Retriever,Large,Female,4.0,Spayed,Active,3.0,12.0,1.0,1.0,26.12
Dachshund,Unknown,Male,3.0,Unknown,Very Active,2.0,10.0,3.0,3.0,6.3
German Shepherd,Large,Unknown,2.0,Neutered,Moderate,2.0,10.0,0.0,3.0,24.04
Boxer,Medium,Male,10.0,Unknown,Low,2.0,9.0,4.0,2.0,27.22
Great Dane,Large,Male,2.0,Unknown,Unknown,5.0,10.0,1.0,3.0,81.05
Poodle,Small,Female,8.0,Neutered,Active,1.0,9.0,1.0,1.0,30.76
Bulldog,Medium,Male,5.0,Neutered,Very Active,5.0,11.0,2.0,3.0,23.51
Australian Shepherd,Medium,Male,6.0,Unknown,Moderate,3.0,11.0,1.0,4.0,18.6
Beagle,Small,Male,6.0,Unknown,Low,3.0,10.0,0.0,2.0,13.91
Siberian Husky,Medium,Female,4.0,Neutered,Moderate,3.0,12.0,2.0,4.0,21.67
Boxer,Medium,Male,1.0,Spayed,Very Active,1.0,12.0,2.0,1.0,27.67
Unknown,Large,Female,4.0,Neutered,Low,2.0,11.0,1.0,0.0,19.5
Yorkshire Terrier,Small,Female,6.0,Spayed,Unknown,5.0,11.0,0.0,1.0,2.17
Labrador Retriever,Large,Male,9.0,Neutered,Active,2.0,13.0,1.0,3.0,33.11
Golden Retriever,Large,Female,7.0,Neutered,Moderate,2.0,9.0,1.0,3.0,29.06
Boxer,Medium,Male,5.0,Neutered,Low,0.0,12.0,2.0,2.0,31.09
Doberman,Large,Male,3.0,Spayed,Moderate,1.0,12.0,2.0,3.0,38.33
Rottweiler,Large,Male,3.0,Neutered,Moderate,4.0,11.0,2.0,1.0,57.26
Yorkshire Terrier,Small,Male,4.0,Spayed,Very Active,2.0,14.0,1.0,1.0,3.63
Great Dane,Large,Male,13.0,Neutered,Unknown,1.0,10.0,1.0,1.0,76.36
Great Dane,Large,Female,8.0,Unknown,Active,2.0,13.0,2.0,2.0,78.31
Australian Shepherd,Medium,Female,6.0,Neutered,Low,3.0,11.0,1.0,1.0,22.68
Boxer,Medium,Female,9.0,Spayed,Low,1.0,11.0,1.0,0.0,34.04
Labrador Retriever,Large,Female,8.0,Neutered,Very Active,0.0,11.0,3.0,3.0,35.38
Poodle,Small,Male,6.0,Neutered,Unknown,1.0,10.0,2.0,1.0,19.05
Australian Shepherd,Medium,Male,7.0,Unknown,Active,2.0,11.0,0.0,1.0,27.22
Golden Retriever,Large,Male,4.0,Unknown,Active,1.0,11.0,3.0,0.0,29.78
German Shepherd,Large,Male,8.0,Neutered,Unknown,1.0,12.0,3.0,2.0,30.31
Boxer,Medium,Male,8.0,Spayed,Active,1.0,12.0,0.0,1.0,34.23
Boxer,Medium,Female,7.0,Neutered,Very Active,3.0,11.0,1.0,0.0,25.95
Dachshund,Small,Female,8.0,Neutered,Unknown,3.0,11.0,0.0,1.0,6.27
Yorkshire Terrier,Small,Male,11.0,Unknown,Very Active,3.0,12.0,3.0,1.0,3.6
Unknown,Small,Male,13.0,Unknown,Very Active,3.0,11.0,2.0,1.0,25.4
Bulldog,Medium,Male,7.0,Spayed,Very Active,0.0,12.0,2.0,3.0,22.35
Australian Shepherd,Medium,Male,1.0,Spayed,Low,0.0,10.0,2.0,1.0,28.58
Great Dane,Large,Male,5.0,Neutered,Active,1.0,11.0,3.0,1.0,50.76
Dachshund,Small,Female,12.0,Spayed,Low,2.0,11.0,0.0,1.0,8.24
Labrador Retriever,Large,Male,6.0,Spayed,Active,2.0,12.0,3.0,2.0,33.11
Great Dane,Large,Female,8.0,Spayed,Moderate,3.0,11.0,1.0,4.0,62.48
Dachshund,Small,Male,7.0,Spayed,Low,3.0,13.0,2.0,3.0,5.08
