ID,Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Diet,Food Brand,Daily Walk Distance (miles),Other Pets in Household,Medications,Seizures,Hours of Sleep,Play Time (hrs),Owner Activity Level,Annual Vet Visits,Average Temperature (F),Synthetic,Healthy,Weight (kg)
3311,Great Dane,Large,Female,8.0,Spayed,Active,Hard food,Royal Canin,4.0,Yes,Yes,No,11.0,3.0,Active,2.0,35.0,Yes,Yes,81.86
3312,Great Dane,Large,Female,7.0,Unknown,Unknown,Wet food,Wellness,2.0,Yes,No,No,10.0,2.0,Low,2.0,69.0,Yes,Yes,54.97
3313,Doberman,Large,Female,6.0,Neutered,Moderate,Special diet,Blue Buffalo,3.0,No,No,No,11.0,1.0,Active,0.0,70.0,Yes,Yes,29.01
3314,Rottweiler,Large,Male,3.0,Neutered,Moderate,Hard food,Pedigree,4.0,No,Yes,No,9.0,0.0,Very Active,3.0,50.0,Yes,Yes,47.9
3315,German Shepherd,Large,Male,6.0,Neutered,Very Active,Special diet,Iams,0.0,No,Yes,No,12.0,2.0,Low,3.0,67.0,Yes,Yes,25.85
3316,Unknown,Large,Female,8.0,Unknown,Active,Special diet,Iams,3.0,Yes,Yes,No,12.0,2.0,Unknown,1.0,56.0,Yes,Yes,15.42
3317,Dachshund,Small,Unknown,10.0,Spayed,Moderate,Home cooked,Unknown,2.0,No,No,No,11.0,1.0,Moderate,1.0,47.0,Yes,Yes,8.56
3318,Rottweiler,Large,Female,7.0,Neutered,Very Active,Hard food,Nutro,2.0,Yes,No,No,10.0,0.0,Moderate,2.0,47.0,Yes,Yes,46.77
3321,Australian Shepherd,Medium,Female,6.0,Neutered,Moderate,Wet food,Royal Canin,0.0,Yes,No,No,11.0,2.0,Active,0.0,54.0,Yes,Yes,29.03
3322,Rottweiler,Large,Female,7.0,Unknown,Low,Home cooked,Special,4.0,Yes,Unknown,No,10.0,0.0,Very Active,2.0,61.0,Yes,Yes,45.94
3323,Siberian Husky,Medium,Male,2.0,Neutered,Active,Wet food,Nutro,3.0,No,No,No,11.0,4.0,Very Active,1.0,49.0,Yes,Yes,21.77
3324,Rottweiler,Large,Male,7.0,Spayed,Moderate,Wet food,Royal Canin,4.0,No,Yes,No,13.0,2.0,Active,1.0,59.0,Yes,Yes,35.38
3325,Dachshund,Small,Male,1.0,Spayed,Unknown,Home cooked,Special,5.0,No,No,No,12.0,1.0,Active,1.0,88.0,Yes,Yes,7.36
3327,Yorkshire Terrier,Small,Female,8.0,Spayed,Moderate,Home cooked,Special,1.0,Yes,Yes,No,11.0,2.0,Unknown,1.0,31.0,Yes,Yes,4.06
3328,Bulldog,Medium,Male,13.0,Unknown,Active,Home cooked,Special,3.0,Yes,No,No,10.0,2.0,Active,0.0,73.0,Yes,Yes,22.0
3329,Chihuahua,Small,Female,3.0,Neutered,Very Active,Hard food,Nutro,3.0,No,Yes,No,11.0,1.0,Unknown,3.0,48.0,Yes,Yes,1.8
3332,Chihuahua,Small,Female,10.0,Neutered,Active,Special diet,Purina,2.0,No,No,No,10.0,1.0,Moderate,1.0,42.0,Yes,Yes,2.13
3334,Doberman,Large,Female,1.0,Spayed,Very Active,Special diet,Blue Buffalo,2.0,Yes,No,Unknown,11.0,1.0,Active,0.0,70.0,Yes,Yes,39.56
3337,Beagle,Small,Female,8.0,Spayed,Low,Home cooked,Special,3.0,Yes,Yes,Yes,11.0,2.0,Active,1.0,63.0,Yes,Yes,12.96
3339,Bulldog,Medium,Male,7.0,Spayed,Very Active,Special diet,Royal Canin,3.0,Yes,No,No,12.0,3.0,Moderate,0.0,70.0,Yes,Yes,22.23
3340,Yorkshire Terrier,Small,Female,2.0,Neutered,Active,Wet food,Unknown,4.0,Yes,Yes,Yes,10.0,1.0,Unknown,1.0,91.0,Yes,Yes,4.07
3341,Yorkshire Terrier,Small,Female,12.0,Spayed,Very Active,Hard food,Blue Buffalo,1.0,No,Yes,No,13.0,0.0,Active,1.0,93.0,Yes,Yes,2.09
3342,Rottweiler,Large,Female,10.0,Unknown,Unknown,Special diet,Unknown,3.0,No,No,No,10.0,2.0,Very Active,1.0,84.0,Yes,Yes,53.64
3343,Australian Shepherd,Medium,Female,11.0,Unknown,Active,Special diet,Royal Canin,2.0,Yes,Yes,No,8.0,3.0,Very Active,1.0,66.0,Yes,Yes,26.76
3344,Beagle,Small,Male,2.0,Unknown,Very Active,Home cooked,Special,3.0,Yes,No,No,11.0,2.0,Low,0.0,86.0,Yes,Yes,13.99
3345,Poodle,Small,Male,13.0,Spayed,Low,Home cooked,Special,3.0,Yes,Yes,No,12.0,1.0,Unknown,4.0,65.0,Yes,Yes,18.14
3346,Chihuahua,Small,Female,7.0,Neutered,Moderate,Wet food,Nutro,3.0,No,Yes,No,8.0,2.0,Unknown,1.0,74.0,Yes,Yes,1.52
3347,Yorkshire Terrier,Unknown,Male,2.0,Unknown,Low,Unknown,Special,2.0,No,No,No,12.0,2.0,Low,0.0,54.0,Yes,Yes,3.13
3349,Australian Shepherd,Medium,Female,8.0,Neutered,Moderate,Wet food,Blue Buffalo,2.0,Yes,Yes,No,11.0,2.0,Unknown,3.0,65.0,Yes,Yes,26.31
3350,Rottweiler,Large,Female,10.0,Neutered,Unknown,Hard food,Purina,4.0,No,No,No,11.0,3.0,Active,1.0,79.0,Yes,Yes,46.42
3353,Bulldog,Medium,Male,7.0,Unknown,Very Active,Wet food,Nutro,2.0,Yes,No,No,14.0,1.0,Active,3.0,74.0,Yes,Yes,19.88
3354,Bulldog,Medium,Female,12.0,Spayed,Unknown,Wet food,Nutro,3.0,No,No,No,14.0,2.0,Active,3.0,73.0,Yes,Yes,24.95
3355,Bulldog,Medium,Male,6.0,Spayed,Low,Hard food,Royal Canin,2.0,No,No,No,10.0,2.0,Active,2.0,95.0,Yes,Yes,23.85
3356,Poodle,Small,Female,12.0,Spayed,Very Active,Special diet,Pedigree,2.0,No,Yes,No,12.0,2.0,Active,2.0,56.0,Yes,Yes,21.77
3357,Beagle,Small,Female,4.0,Spayed,Very Active,Home cooked,Special,5.0,No,No,No,11.0,4.0,Unknown,0.0,76.0,Yes,Yes,9.71
3358,Beagle,Small,Male,8.0,Spayed,Active,Hard food,Iams,2.0,Yes,No,No,9.0,3.0,Very Active,0.0,78.0,Yes,Yes,15.91
3359,Chihuahua,Small,Male,3.0,Spayed,Active,Wet food,Purina,1.0,No,No,No,10.0,2.0,Very Active,1.0,73.0,Yes,Yes,1.19
3360,German Shepherd,Large,Female,7.0,Unknown,Active,Hard food,Hill's Science,2.0,No,No,No,12.0,0.0,Unknown,0.0,100.0,Yes,Yes,29.94
3361,German Shepherd,Large,Female,5.0,Neutered,Low,Hard food,Nutro,2.0,No,No,No,11.0,3.0,Moderate,0.0,52.0,Yes,Yes,28.67
3363,German Shepherd,Large,Male,3.0,Neutered,Active,Wet food,Wellness,2.0,Yes,No,No,9.0,4.0,Moderate,0.0,77.0,Yes,Yes,25.4
3364,Rottweiler,Large,Female,8.0,Unknown,Very Active,Hard food,Royal Canin,1.0,Yes,Yes,No,11.0,0.0,Low,3.0,70.0,Yes,Yes,44.43
3365,Australian Shepherd,Medium,Male,10.0,Spayed,Active,Special diet,Nutro,4.0,Yes,No,No,11.0,0.0,Very Active,2.0,43.0,Yes,Yes,21.32
3366,Doberman,Large,Male,5.0,Unknown,Moderate,Special diet,Iams,4.0,Yes,Yes,No,10.0,1.0,Unknown,2.0,62.0,Yes,Yes,27.67
3367,Golden Retriever,Large,Male,2.0,Unknown,Active,Home cooked,Special,3.0,Yes,Yes,No,11.0,3.0,Very Active,0.0,71.0,Yes,Yes,28.19
3368,Siberian Husky,Medium,Male,4.0,Unknown,Low,Special diet,Purina,2.0,Yes,Yes,Unknown,12.0,2.0,Unknown,2.0,64.0,Yes,Yes,18.6
3369,Unknown,Large,Male,6.0,Spayed,Very Active,Unknown,Blue Buffalo,5.0,No,Yes,No,11.0,0.0,Moderate,0.0,63.0,Yes,Yes,19.5
3371,Siberian Husky,Medium,Female,8.0,Neutered,Active,Hard food,Pedigree,2.0,No,Yes,Yes,11.0,1.0,Unknown,2.0,61.0,Yes,Yes,19.05
3373,Rottweiler,Large,Male,4.0,Spayed,Unknown,Home cooked,Special,3.0,No,No,No,10.0,0.0,Active,0.0,85.0,Yes,Yes,50.62
3374,Golden Retriever,Large,Male,13.0,Neutered,Active,Wet food,Iams,2.0,No,Yes,No,13.0,2.0,Unknown,1.0,57.0,Yes,Yes,27.22
3375,Dachshund,Small,Male,3.0,Spayed,Moderate,Home cooked,Special,3.0,Yes,No,No,12.0,2.0,Low,3.0,75.0,Unknown,Yes,5.88
3378,Beagle,Small,Female,7.0,Spayed,Unknown,Unknown,Blue Buffalo,3.0,Yes,No,No,8.0,2.0,Very Active,1.0,45.0,Yes,Yes,13.86
3379,Great Dane,Large,Female,6.0,Unknown,Active,Wet food,Blue Buffalo,0.0,No,No,No,13.0,2.0,Low,3.0,70.0,Yes,Yes,63.05
3381,Siberian Husky,Medium,Male,9.0,Neutered,Active,Hard food,Iams,3.0,No,Yes,No,8.0,1.0,Active,2.0,63.0,Yes,Yes,23.13
3382,Australian Shepherd,Medium,Male,13.0,Neutered,Low,Special diet,Blue Buffalo,1.0,Yes,Yes,Unknown,10.0,1.0,Active,1.0,42.0,Yes,Yes,29.03
3386,Bulldog,Medium,Female,5.0,Neutered,Very Active,Home cooked,Special,4.0,No,Yes,No,12.0,0.0,Low,2.0,80.0,Yes,Yes,24.59
3387,Doberman,Large,Male,6.0,Spayed,Active,Hard food,Blue Buffalo,3.0,No,No,No,10.0,2.0,Active,1.0,47.0,Yes,Yes,42.24
3388,Siberian Husky,Medium,Female,4.0,Spayed,Active,Hard food,Nutro,0.0,Yes,No,Unknown,10.0,1.0,Active,2.0,69.0,Yes,Yes,20.16
3392,Dachshund,Small,Female,1.0,Neutered,Very Active,Wet food,Unknown,4.0,Yes,Yes,No,10.0,1.0,Unknown,2.0,82.0,Yes,Yes,6.41
3393,German Shepherd,Large,Female,13.0,Spayed,Very Active,Home cooked,Special,3.0,No,No,No,11.0,0.0,Unknown,1.0,51.0,Yes,Yes,24.95
3394,Beagle,Small,Female,13.0,Spayed,Active,Special diet,Nutro,5.0,No,Yes,No,11.0,0.0,Moderate,1.0,69.0,Yes,Yes,9.87
3395,Yorkshire Terrier,Small,Male,2.0,Neutered,Moderate,Wet food,Pedigree,6.0,Yes,Yes,No,13.0,0.0,Very Active,1.0,40.0,Yes,Yes,3.78
3398,Chihuahua,Small,Female,6.0,Neutered,Low,Hard food,Unknown,3.0,No,Yes,No,12.0,1.0,Moderate,2.0,99.0,Yes,Yes,3.38
3399,Doberman,Large,Female,11.0,Neutered,Low,Special diet,Hill's Science,3.0,Yes,No,No,14.0,3.0,Moderate,1.0,62.0,Yes,Yes,43.46
3400,Dachshund,Small,Male,13.0,Spayed,Moderate,Home cooked,Special,4.0,No,No,Yes,13.0,2.0,Low,2.0,40.0,Unknown,Yes,8.61
3401,Bulldog,Medium,Unknown,11.0,Spayed,Active,Special diet,Royal Canin,2.0,Yes,No,No,12.0,2.0,Unknown,0.0,69.0,Yes,Yes,20.11
3402,Poodle,Small,Female,4.0,Neutered,Moderate,Wet food,Wellness,1.0,No,Yes,No,8.0,1.0,Active,2.0,50.0,Unknown,Yes,14.97
3404,Poodle,Small,Male,6.0,Unknown,Very Active,Wet food,Iams,2.0,Yes,Yes,No,9.0,1.0,Unknown,1.0,53.0,Yes,Yes,20.87
3405,Boxer,Medium,Male,1.0,Neutered,Low,Special diet,Pedigree,3.0,Yes,No,No,11.0,1.0,Unknown,4.0,59.0,Yes,Yes,29.03
3408,Rottweiler,Large,Male,2.0,Neutered,Very Active,Home cooked,Special,3.0,No,Yes,No,10.0,2.0,Active,0.0,69.0,Yes,Yes,53.99
3411,Bulldog,Medium,Male,1.0,Neutered,Very Active,Home cooked,Special,2.0,No,Yes,No,10.0,3.0,Unknown,2.0,92.0,Yes,Yes,19.96
3412,Chihuahua,Small,Male,8.0,Neutered,Low,Wet food,Wellness,4.0,Yes,Yes,No,11.0,1.0,Unknown,1.0,67.0,Yes,Yes,1.18
3413,Yorkshire Terrier,Small,Unknown,3.0,Neutered,Low,Hard food,Iams,4.0,No,No,No,11.0,3.0,Low,1.0,46.0,Yes,Yes,4.02
3416,Unknown,Small,Male,4.0,Spayed,Low,Special diet,Wellness,3.0,No,Yes,No,9.0,0.0,Unknown,1.0,52.0,Yes,Yes,14.06
3417,Chihuahua,Small,Female,1.0,Spayed,Very Active,Special diet,Pedigree,1.0,Yes,Yes,No,11.0,2.0,Active,1.0,52.0,Yes,Yes,2.64
3418,Dachshund,Small,Male,5.0,Spayed,Active,Hard food,Hill's Science,5.0,Unknown,No,No,10.0,3.0,Low,0.0,81.0,Yes,Yes,4.62
3419,Golden Retriever,Large,Female,2.0,Spayed,Very Active,Hard food,Wellness,4.0,No,Yes,No,10.0,1.0,Active,2.0,65.0,Yes,Yes,32.66
3420,Australian Shepherd,Medium,Male,12.0,Spayed,Moderate,Home cooked,Special,5.0,No,No,No,13.0,3.0,Active,3.0,63.0,Yes,Yes,23.13
3421,German Shepherd,Large,Male,8.0,Spayed,Moderate,Wet food,Iams,3.0,No,Yes,No,10.0,3.0,Moderate,4.0,74.0,Yes,Yes,25.4
3422,Bulldog,Medium,Male,12.0,Spayed,Very Active,Wet food,Iams,3.0,Yes,Yes,No,12.0,1.0,Unknown,3.0,39.0,Yes,Yes,22.68
3424,Beagle,Small,Female,2.0,Neutered,Low,Special diet,Hill's Science,0.0,No,Yes,No,11.0,2.0,Moderate,1.0,52.0,Yes,Yes,12.65
3425,Siberian Husky,Medium,Male,13.0,Neutered,Very Active,Special diet,Blue Buffalo,3.0,No,Yes,No,9.0,1.0,Unknown,0.0,59.0,Yes,Yes,16.78
3426,Beagle,Small,Male,6.0,Unknown,Unknown,Hard food,Nutro,4.0,Yes,No,Unknown,9.0,3.0,Unknown,4.0,33.0,Yes,Yes,14.61
3431,Poodle,Small,Female,5.0,Neutered,Unknown,Hard food,Iams,3.0,Unknown,Yes,No,9.0,2.0,Very Active,1.0,62.0,Yes,Yes,25.4
3432,Golden Retriever,Large,Male,5.0,Unknown,Low,Wet food,Wellness,1.0,Yes,No,No,12.0,0.0,Unknown,1.0,64.0,Yes,Yes,30.19
3433,Siberian Husky,Medium,Male,7.0,Spayed,Very Active,Wet food,Nutro,3.0,No,Yes,Yes,10.0,2.0,Active,2.0,64.0,Yes,Yes,23.87
3434,Boxer,Medium,Female,1.0,Spayed,Very Active,Home cooked,Special,4.0,Yes,No,No,11.0,2.0,Moderate,1.0,65.0,Yes,Yes,29.18
3435,Australian Shepherd,Medium,Female,4.0,Spayed,Very Active,Home cooked,Unknown,4.0,No,Yes,Yes,10.0,2.0,Moderate,0.0,72.0,Yes,Yes,23.7
3436,Poodle,Small,Male,3.0,Unknown,Moderate,Home cooked,Special,6.0,Yes,No,No,11.0,3.0,Low,1.0,73.0,Yes,Yes,14.97
3437,Great Dane,Large,Female,8.0,Unknown,Unknown,Special diet,Blue Buffalo,1.0,Yes,Yes,No,12.0,2.0,Low,0.0,53.0,Yes,Yes,73.51
3439,Beagle,Small,Female,6.0,Unknown,Unknown,Hard food,Wellness,3.0,Yes,No,No,11.0,1.0,Moderate,1.0,64.0,Yes,Yes,12.7
3440,Yorkshire Terrier,Small,Male,5.0,Spayed,Very Active,Special diet,Hill's Science,3.0,Yes,Yes,No,11.0,3.0,Low,1.0,70.0,Yes,Yes,2.31
3441,Labrador Retriever,Large,Male,2.0,Unknown,Moderate,Special diet,Hill's Science,0.0,No,Yes,No,9.0,2.0,Active,1.0,53.0,Yes,Yes,31.23
3442,Golden Retriever,Large,Female,6.0,Spayed,Low,Home cooked,Special,5.0,Yes,Yes,No,11.0,2.0,Moderate,2.0,64.0,Yes,Yes,32.83
3443,Great Dane,Large,Male,9.0,Spayed,Very Active,Home cooked,Special,3.0,No,No,No,11.0,2.0,Very Active,2.0,76.0,Yes,Yes,49.25
3444,Boxer,Medium,Male,8.0,Neutered,Active,Wet food,Pedigree,5.0,Yes,No,No,14.0,2.0,Moderate,2.0,52.0,Yes,Yes,32.43
3446,German Shepherd,Large,Male,8.0,Unknown,Very Active,Special diet,Nutro,4.0,No,Yes,No,11.0,2.0,Moderate,1.0,57.0,Yes,Yes,25.85
3447,Poodle,Small,Male,6.0,Spayed,Active,Home cooked,Special,3.0,Unknown,Yes,Yes,11.0,3.0,Very Active,2.0,69.0,Yes,Yes,29.94
3451,Great Dane,Large,Male,6.0,Neutered,Unknown,Special diet,Wellness,3.0,No,No,No,12.0,2.0,Low,1.0,92.0,Yes,Yes,58.64
3452,Chihuahua,Small,Male,3.0,Unknown,Active,Hard food,Nutro,5.0,Yes,No,No,12.0,1.0,Low,0.0,84.0,Yes,Yes,1.56
3453,Rottweiler,Large,Female,10.0,Neutered,Moderate,Home cooked,Special,2.0,Unknown,Yes,No,8.0,2.0,Very Active,2.0,79.0,Yes,Yes,54.8
3454,Labrador Retriever,Large,Female,13.0,Neutered,Low,Home cooked,Special,1.0,No,Unknown,No,11.0,2.0,Moderate,1.0,86.0,Yes,Yes,28.12
3455,Siberian Husky,Unknown,Male,3.0,Neutered,Moderate,Wet food,Wellness,0.0,No,No,No,11.0,1.0,Active,1.0,78.0,Yes,Yes,18.14
3456,Golden Retriever,Large,Male,5.0,Spayed,Unknown,Home cooked,Special,0.0,Yes,Yes,No,13.0,1.0,Unknown,3.0,44.0,Yes,Yes,25.51
3457,Golden Retriever,Large,Male,5.0,Neutered,Active,Home cooked,Special,3.0,Yes,Yes,No,12.0,2.0,Active,1.0,79.0,Yes,Yes,33.19
3458,Golden Retriever,Large,Male,1.0,Neutered,Unknown,Home cooked,Special,5.0,No,No,Unknown,10.0,2.0,Moderate,4.0,83.0,Yes,Yes,33.57
3459,Doberman,Large,Unknown,2.0,Unknown,Unknown,Home cooked,Special,4.0,No,No,No,12.0,2.0,Active,4.0,65.0,Yes,Yes,36.19
3460,Australian Shepherd,Medium,Male,8.0,Spayed,Unknown,Hard food,Royal Canin,0.0,Yes,Yes,No,11.0,1.0,Very Active,1.0,66.0,Yes,Yes,21.77
3461,Boxer,Medium,Female,3.0,Spayed,Low,Special diet,Blue Buffalo,1.0,No,Yes,No,12.0,3.0,Unknown,3.0,74.0,Yes,Yes,29.46
3462,German Shepherd,Large,Male,10.0,Spayed,Unknown,Wet food,Hill's Science,0.0,Yes,No,No,11.0,1.0,Very Active,2.0,50.0,Yes,Yes,23.13
3463,German Shepherd,Large,Male,6.0,Neutered,Very Active,Special diet,Blue Buffalo,1.0,No,Yes,No,11.0,0.0,Very Active,2.0,60.0,Yes,Yes,29.03
3466,Siberian Husky,Medium,Female,13.0,Spayed,Active,Home cooked,Special,3.0,Unknown,No,No,10.0,1.0,Unknown,2.0,54.0,Unknown,Yes,19.96
3468,Bulldog,Medium,Male,2.0,Spayed,Moderate,Special diet,Purina,1.0,Yes,No,No,10.0,2.0,Active,2.0,81.0,Yes,Yes,22.04
3469,German Shepherd,Large,Female,11.0,Neutered,Low,Home cooked,Special,4.0,Yes,No,No,14.0,1.0,Active,3.0,59.0,Yes,Yes,22.55
3470,Beagle,Small,Female,11.0,Spayed,Very Active,Hard food,Iams,0.0,Yes,No,No,12.0,1.0,Low,1.0,95.0,Yes,Yes,15.42
3471,Australian Shepherd,Medium,Male,7.0,Unknown,Very Active,Hard food,Royal Canin,2.0,Yes,No,No,13.0,0.0,Very Active,1.0,66.0,Yes,Yes,25.4
3472,Chihuahua,Small,Female,1.0,Neutered,Active,Home cooked,Special,0.0,No,No,No,13.0,1.0,Low,1.0,81.0,Unknown,Yes,1.91
3473,Chihuahua,Small,Female,6.0,Spayed,Very Active,Wet food,Purina,3.0,Yes,Yes,No,9.0,1.0,Low,0.0,75.0,Yes,Yes,3.28
3475,Chihuahua,Small,Male,3.0,Neutered,Unknown,Hard food,Iams,3.0,Yes,No,No,8.0,0.0,Moderate,1.0,69.0,Yes,Yes,1.12
3476,German Shepherd,Large,Male,8.0,Unknown,Low,Hard food,Iams,2.0,No,Yes,No,10.0,2.0,Moderate,3.0,56.0,Yes,Yes,38.78
3477,Doberman,Large,Male,13.0,Unknown,Active,Hard food,Hill's Science,1.0,No,No,No,10.0,1.0,Active,2.0,79.0,Yes,Yes,38.75
3478,Rottweiler,Large,Female,8.0,Unknown,Active,Home cooked,Special,5.0,No,Yes,No,12.0,1.0,Unknown,0.0,54.0,Yes,Yes,48.8
3479,Labrador Retriever,Large,Male,6.0,Neutered,Very Active,Home cooked,Special,1.0,Unknown,No,No,13.0,2.0,Very Active,2.0,58.0,Yes,Yes,26.71
3481,Great Dane,Large,Female,4.0,Neutered,Very Active,Home cooked,Special,3.0,Yes,Yes,No,11.0,1.0,Unknown,0.0,65.0,Yes,Yes,45.49
3483,Boxer,Unknown,Male,6.0,Unknown,Very Active,Hard food,Blue Buffalo,3.0,Yes,No,No,12.0,1.0,Active,1.0,30.0,Yes,Yes,30.61
3485,Labrador Retriever,Large,Male,8.0,Unknown,Low,Special diet,Purina,0.0,Yes,Yes,No,11.0,0.0,Moderate,1.0,55.0,Yes,Yes,35.89
3486,Boxer,Medium,Male,13.0,Neutered,Very Active,Special diet,Pedigree,3.0,Yes,Yes,No,12.0,2.0,Moderate,3.0,74.0,Yes,Yes,31.3
3487,Doberman,Large,Female,3.0,Spayed,Active,Special diet,Purina,3.0,Yes,Yes,No,11.0,1.0,Unknown,0.0,72.0,Yes,Yes,32.32
3489,Poodle,Small,Male,3.0,Spayed,Active,Wet food,Nutro,1.0,Yes,Yes,No,10.0,0.0,Moderate,3.0,97.0,Yes,Yes,21.32
3490,Poodle,Small,Female,12.0,Neutered,Moderate,Hard food,Iams,1.0,No,No,No,10.0,1.0,Very Active,1.0,62.0,Yes,Yes,29.03
3493,Dachshund,Small,Male,4.0,Neutered,Very Active,Wet food,Wellness,1.0,No,Yes,No,10.0,2.0,Active,0.0,72.0,Yes,Yes,4.85
3494,Labrador Retriever,Large,Female,13.0,Unknown,Very Active,Home cooked,Special,5.0,Yes,Yes,No,11.0,2.0,Moderate,3.0,64.0,Yes,Yes,31.21
3495,Poodle,Small,Female,3.0,Unknown,Moderate,Wet food,Hill's Science,2.0,No,No,Unknown,11.0,0.0,Low,1.0,53.0,Yes,Yes,15.42
3496,Australian Shepherd,Medium,Male,11.0,Neutered,Very Active,Special diet,Iams,1.0,Yes,Yes,No,10.0,2.0,Unknown,0.0,78.0,Yes,Yes,19.96
3497,Australian Shepherd,Medium,Male,7.0,Neutered,Moderate,Hard food,Blue Buffalo,5.0,Yes,Yes,No,8.0,1.0,Active,1.0,70.0,Yes,Yes,24.95
3499,Australian Shepherd,Medium,Male,3.0,Spayed,Active,Home cooked,Special,4.0,No,No,No,8.0,0.0,Low,1.0,62.0,Yes,Yes,19.5
3502,Dachshund,Small,Male,7.0,Neutered,Low,Wet food,Royal Canin,2.0,No,Yes,No,10.0,3.0,Active,2.0,65.0,Yes,Yes,5.79
3503,Doberman,Large,Male,4.0,Unknown,Active,Special diet,Purina,3.0,No,Yes,No,13.0,2.0,Unknown,1.0,95.0,Yes,Yes,31.21
3505,Boxer,Medium,Male,10.0,Neutered,Very Active,Home cooked,Special,2.0,No,No,No,10.0,2.0,Low,2.0,100.0,Yes,Yes,30.25
3506,Unknown,Medium,Male,1.0,Spayed,Very Active,Wet food,Pedigree,3.0,Yes,Yes,No,10.0,1.0,Unknown,2.0,50.0,Yes,Yes,15.88
3507,German Shepherd,Large,Male,7.0,Unknown,Very Active,Home cooked,Special,5.0,Yes,Yes,No,11.0,3.0,Moderate,1.0,30.0,Yes,Yes,37.65
3508,Australian Shepherd,Medium,Female,10.0,Neutered,Very Active,Unknown,Wellness,5.0,No,Yes,No,9.0,2.0,Unknown,3.0,49.0,Yes,Yes,20.44
3510,Doberman,Large,Male,2.0,Spayed,Active,Wet food,Purina,1.0,No,Unknown,No,9.0,3.0,Active,1.0,65.0,Yes,Yes,31.07
3513,Great Dane,Large,Male,9.0,Spayed,Low,Special diet,Iams,0.0,No,Yes,No,11.0,2.0,Very Active,4.0,79.0,Yes,Yes,75.95
3515,Australian Shepherd,Medium,Female,8.0,Spayed,Very Active,Home cooked,Special,3.0,Unknown,No,No,9.0,4.0,Unknown,1.0,55.0,Yes,Yes,25.4
3516,German Shepherd,Large,Unknown,13.0,Neutered,Active,Home cooked,Special,3.0,Yes,Yes,No,11.0,1.0,Active,1.0,60.0,Yes,Yes,25.71
3518,Boxer,Medium,Male,3.0,Spayed,Moderate,Hard food,Wellness,2.0,No,No,No,8.0,2.0,Unknown,1.0,45.0,Yes,Yes,27.22
3519,German Shepherd,Large,Female,11.0,Neutered,Very Active,Home cooked,Special,1.0,Yes,No,No,11.0,1.0,Moderate,1.0,65.0,Yes,Yes,36.59
3522,Poodle,Small,Female,5.0,Spayed,Unknown,Home cooked,Special,3.0,No,Unknown,No,13.0,2.0,Low,4.0,51.0,Yes,Yes,26.13
3523,Labrador Retriever,Large,Male,8.0,Unknown,Very Active,Special diet,Blue Buffalo,3.0,Unknown,Yes,No,12.0,0.0,Moderate,2.0,67.0,Yes,Yes,27.71
3524,Beagle,Small,Female,4.0,Neutered,Unknown,Wet food,Pedigree,2.0,Yes,Yes,No,12.0,1.0,Unknown,2.0,84.0,Yes,Yes,11.56
3525,Poodle,Small,Female,2.0,Unknown,Active,Special diet,Iams,1.0,No,Yes,No,11.0,2.0,Unknown,4.0,59.0,Yes,Yes,27.22
3526,Boxer,Medium,Female,11.0,Spayed,Unknown,Special diet,Blue Buffalo,2.0,No,Yes,No,12.0,1.0,Low,0.0,65.0,Yes,Yes,32.82
3528,Beagle,Small,Male,13.0,Spayed,Very Active,Special diet,Purina,1.0,No,Yes,No,10.0,2.0,Very Active,2.0,82.0,Yes,Yes,9.63
3529,German Shepherd,Large,Male,2.0,Neutered,Very Active,Home cooked,Special,1.0,No,Yes,No,11.0,4.0,Very Active,3.0,64.0,Yes,Yes,26.31
3531,Siberian Husky,Medium,Male,7.0,Neutered,Low,Hard food,Blue Buffalo,3.0,No,No,No,11.0,2.0,Low,0.0,83.0,Yes,Yes,18.14
3532,Dachshund,Small,Male,7.0,Spayed,Active,Special diet,Pedigree,3.0,No,Yes,No,12.0,0.0,Active,1.0,53.0,Yes,Yes,7.95
3533,Great Dane,Large,Female,11.0,Neutered,Unknown,Home cooked,Special,3.0,Yes,Yes,No,10.0,2.0,Active,1.0,40.0,Yes,Yes,53.51
3534,Yorkshire Terrier,Small,Female,3.0,Unknown,Moderate,Home cooked,Special,2.0,Yes,No,No,12.0,1.0,Very Active,1.0,70.0,Yes,Yes,4.02
3535,Great Dane,Large,Female,7.0,Unknown,Low,Wet food,Blue Buffalo,3.0,No,No,No,11.0,3.0,Active,2.0,75.0,Yes,Yes,56.59
3538,Beagle,Small,Female,10.0,Spayed,Low,Home cooked,Special,1.0,No,No,No,13.0,2.0,Very Active,1.0,100.0,Yes,Yes,14.85
3539,German Shepherd,Large,Male,13.0,Neutered,Moderate,Wet food,Wellness,6.0,Yes,No,No,10.0,1.0,Unknown,2.0,64.0,Yes,Yes,31.65
3540,Poodle,Small,Female,3.0,Neutered,Active,Hard food,Iams,1.0,No,No,No,12.0,0.0,Active,4.0,61.0,Yes,Yes,24.04
3541,Beagle,Small,Male,6.0,Spayed,Low,Home cooked,Special,0.0,No,No,No,10.0,3.0,Low,1.0,88.0,Yes,Yes,9.24
3544,Dachshund,Small,Male,2.0,Unknown,Unknown,Hard food,Pedigree,1.0,No,No,No,11.0,1.0,Unknown,2.0,84.0,Yes,Yes,4.2
